,time,metric,metricTime,metricValue,video,cc,abr,http
47909,2025-04-29 04:54:46,bitrate,121.191999912262,72.0,TheEmptinessMachine,BBR,RB,HTTP/2
47923,2025-04-29 04:54:48,bitrate,123.190999984741,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
47938,2025-04-29 04:54:50,bitrate,125.191999912262,72.0,TheEmptinessMachine,BBR,RB,HTTP/2
47951,2025-04-29 04:54:52,bitrate,127.190999984741,72.0,TheEmptinessMachine,BBR,RB,HTTP/2
47965,2025-04-29 04:54:54,bitrate,129.190999984741,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
47979,2025-04-29 04:54:56,bitrate,131.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
47992,2025-04-29 04:54:58,bitrate,133.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48005,2025-04-29 04:55:00,bitrate,135.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48018,2025-04-29 04:55:02,bitrate,137.190999984741,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48033,2025-04-29 04:55:04,bitrate,139.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48046,2025-04-29 04:55:06,bitrate,141.192999839783,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48061,2025-04-29 04:55:08,bitrate,143.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48074,2025-04-29 04:55:10,bitrate,145.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48088,2025-04-29 04:55:12,bitrate,147.191999912262,72.0,TheEmptinessMachine,BBR,RB,HTTP/2
48103,2025-04-29 04:55:14,bitrate,149.190999984741,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48116,2025-04-29 04:55:16,bitrate,151.190999984741,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48130,2025-04-29 04:55:18,bitrate,153.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48143,2025-04-29 04:55:20,bitrate,155.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48156,2025-04-29 04:55:22,bitrate,157.190999984741,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48169,2025-04-29 04:55:24,bitrate,159.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48184,2025-04-29 04:55:26,bitrate,161.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48198,2025-04-29 04:55:28,bitrate,163.190999984741,72.0,TheEmptinessMachine,BBR,RB,HTTP/2
48212,2025-04-29 04:55:30,bitrate,165.192999839783,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48226,2025-04-29 04:55:32,bitrate,167.191999912262,72.0,TheEmptinessMachine,BBR,RB,HTTP/2
48239,2025-04-29 04:55:34,bitrate,169.191999912262,72.0,TheEmptinessMachine,BBR,RB,HTTP/2
48254,2025-04-29 04:55:36,bitrate,171.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48268,2025-04-29 04:55:38,bitrate,173.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48281,2025-04-29 04:55:40,bitrate,175.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48294,2025-04-29 04:55:42,bitrate,177.192999839783,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48307,2025-04-29 04:55:44,bitrate,179.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48320,2025-04-29 04:55:46,bitrate,181.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48335,2025-04-29 04:55:48,bitrate,183.192999839783,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48350,2025-04-29 04:55:50,bitrate,185.192999839783,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48363,2025-04-29 04:55:52,bitrate,187.192999839783,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48377,2025-04-29 04:55:54,bitrate,189.192999839783,72.0,TheEmptinessMachine,BBR,RB,HTTP/2
48392,2025-04-29 04:55:56,bitrate,191.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48406,2025-04-29 04:55:58,bitrate,193.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48419,2025-04-29 04:56:00,bitrate,195.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48432,2025-04-29 04:56:02,bitrate,197.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48445,2025-04-29 04:56:04,bitrate,199.194000005722,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48458,2025-04-29 04:56:06,bitrate,201.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48471,2025-04-29 04:56:08,bitrate,203.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48484,2025-04-29 04:56:10,bitrate,205.190999984741,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48497,2025-04-29 04:56:12,bitrate,207.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48510,2025-04-29 04:56:14,bitrate,209.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48523,2025-04-29 04:56:16,bitrate,211.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48536,2025-04-29 04:56:18,bitrate,213.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48549,2025-04-29 04:56:20,bitrate,215.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48562,2025-04-29 04:56:22,bitrate,217.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48575,2025-04-29 04:56:24,bitrate,219.191999912262,6978.0,TheEmptinessMachine,BBR,RB,HTTP/2
48592,2025-04-29 04:56:44,bitrate,1.20300006866455,4676.0,TheEmptinessMachine,BBR,RB,HTTP/3
48608,2025-04-29 04:56:46,bitrate,3.20000004768372,4676.0,TheEmptinessMachine,BBR,RB,HTTP/3
48621,2025-04-29 04:56:48,bitrate,5.20000004768372,4676.0,TheEmptinessMachine,BBR,RB,HTTP/3
48636,2025-04-29 04:56:50,bitrate,7.20000004768372,3486.0,TheEmptinessMachine,BBR,RB,HTTP/3
48650,2025-04-29 04:56:52,bitrate,9.20000004768372,3486.0,TheEmptinessMachine,BBR,RB,HTTP/3
48666,2025-04-29 04:56:54,bitrate,11.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48679,2025-04-29 04:56:56,bitrate,13.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48696,2025-04-29 04:56:58,bitrate,15.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48711,2025-04-29 04:57:00,bitrate,17.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48726,2025-04-29 04:57:02,bitrate,19.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48741,2025-04-29 04:57:04,bitrate,21.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48754,2025-04-29 04:57:06,bitrate,23.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48768,2025-04-29 04:57:08,bitrate,25.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48781,2025-04-29 04:57:10,bitrate,27.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48796,2025-04-29 04:57:12,bitrate,29.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48809,2025-04-29 04:57:14,bitrate,31.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48822,2025-04-29 04:57:16,bitrate,33.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48837,2025-04-29 04:57:18,bitrate,35.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48850,2025-04-29 04:57:20,bitrate,37.2009999752045,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48863,2025-04-29 04:57:22,bitrate,39.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48878,2025-04-29 04:57:24,bitrate,41.2000000476837,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
48892,2025-04-29 04:57:26,bitrate,43.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48906,2025-04-29 04:57:28,bitrate,45.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48919,2025-04-29 04:57:30,bitrate,47.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48932,2025-04-29 04:57:32,bitrate,49.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48945,2025-04-29 04:57:34,bitrate,51.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48958,2025-04-29 04:57:36,bitrate,53.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48973,2025-04-29 04:57:38,bitrate,55.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
48986,2025-04-29 04:57:40,bitrate,57.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49000,2025-04-29 04:57:42,bitrate,59.2000000476837,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
49014,2025-04-29 04:57:44,bitrate,61.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49027,2025-04-29 04:57:46,bitrate,63.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49042,2025-04-29 04:57:48,bitrate,65.2000000476837,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
49056,2025-04-29 04:57:50,bitrate,67.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49069,2025-04-29 04:57:52,bitrate,69.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49083,2025-04-29 04:57:54,bitrate,71.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49096,2025-04-29 04:57:56,bitrate,73.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49109,2025-04-29 04:57:58,bitrate,75.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49122,2025-04-29 04:58:00,bitrate,77.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49137,2025-04-29 04:58:02,bitrate,79.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49150,2025-04-29 04:58:04,bitrate,81.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49164,2025-04-29 04:58:06,bitrate,83.2000000476837,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
49178,2025-04-29 04:58:08,bitrate,85.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49191,2025-04-29 04:58:10,bitrate,87.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49206,2025-04-29 04:58:12,bitrate,89.2000000476837,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
49220,2025-04-29 04:58:14,bitrate,91.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49234,2025-04-29 04:58:16,bitrate,93.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49247,2025-04-29 04:58:18,bitrate,95.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49260,2025-04-29 04:58:20,bitrate,97.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49273,2025-04-29 04:58:22,bitrate,99.2000000476837,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49286,2025-04-29 04:58:24,bitrate,101.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49301,2025-04-29 04:58:26,bitrate,103.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49314,2025-04-29 04:58:28,bitrate,105.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49328,2025-04-29 04:58:30,bitrate,107.200000047684,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
49342,2025-04-29 04:58:32,bitrate,109.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49355,2025-04-29 04:58:34,bitrate,111.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49370,2025-04-29 04:58:36,bitrate,113.200000047684,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
49384,2025-04-29 04:58:38,bitrate,115.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49398,2025-04-29 04:58:40,bitrate,117.200999975204,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49411,2025-04-29 04:58:42,bitrate,119.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49424,2025-04-29 04:58:44,bitrate,121.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49437,2025-04-29 04:58:46,bitrate,123.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49450,2025-04-29 04:58:48,bitrate,125.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49465,2025-04-29 04:58:50,bitrate,127.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49479,2025-04-29 04:58:52,bitrate,129.200000047684,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
49493,2025-04-29 04:58:54,bitrate,131.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49507,2025-04-29 04:58:56,bitrate,133.200000047684,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
49520,2025-04-29 04:58:58,bitrate,135.200000047684,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
49535,2025-04-29 04:59:00,bitrate,137.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49549,2025-04-29 04:59:02,bitrate,139.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49562,2025-04-29 04:59:04,bitrate,141.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49575,2025-04-29 04:59:06,bitrate,143.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49588,2025-04-29 04:59:08,bitrate,145.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49601,2025-04-29 04:59:10,bitrate,147.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49616,2025-04-29 04:59:12,bitrate,149.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49629,2025-04-29 04:59:14,bitrate,151.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49642,2025-04-29 04:59:16,bitrate,153.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49656,2025-04-29 04:59:18,bitrate,155.200000047684,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
49671,2025-04-29 04:59:20,bitrate,157.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49685,2025-04-29 04:59:22,bitrate,159.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49699,2025-04-29 04:59:24,bitrate,161.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49713,2025-04-29 04:59:26,bitrate,163.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49726,2025-04-29 04:59:28,bitrate,165.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49739,2025-04-29 04:59:30,bitrate,167.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49754,2025-04-29 04:59:32,bitrate,169.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49768,2025-04-29 04:59:34,bitrate,171.200000047684,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
49782,2025-04-29 04:59:36,bitrate,173.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49796,2025-04-29 04:59:38,bitrate,175.200000047684,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
49809,2025-04-29 04:59:40,bitrate,177.200000047684,72.0,TheEmptinessMachine,BBR,RB,HTTP/3
49824,2025-04-29 04:59:42,bitrate,179.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49838,2025-04-29 04:59:44,bitrate,181.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49851,2025-04-29 04:59:46,bitrate,183.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49864,2025-04-29 04:59:48,bitrate,185.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49877,2025-04-29 04:59:50,bitrate,187.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49890,2025-04-29 04:59:52,bitrate,189.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49903,2025-04-29 04:59:54,bitrate,191.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49916,2025-04-29 04:59:56,bitrate,193.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49929,2025-04-29 04:59:58,bitrate,195.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49942,2025-04-29 05:00:00,bitrate,197.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49955,2025-04-29 05:00:02,bitrate,199.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49968,2025-04-29 05:00:04,bitrate,201.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49981,2025-04-29 05:00:06,bitrate,203.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
49994,2025-04-29 05:00:08,bitrate,205.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
50007,2025-04-29 05:00:10,bitrate,207.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
50020,2025-04-29 05:00:12,bitrate,209.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
50033,2025-04-29 05:00:14,bitrate,211.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
50046,2025-04-29 05:00:16,bitrate,213.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
50059,2025-04-29 05:00:18,bitrate,215.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
50072,2025-04-29 05:00:20,bitrate,217.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
50085,2025-04-29 05:00:22,bitrate,219.200000047684,6978.0,TheEmptinessMachine,BBR,RB,HTTP/3
50101,2025-04-29 05:00:38,bitrate,1.21500015258789,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50115,2025-04-29 05:00:40,bitrate,3.21200013160706,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50128,2025-04-29 05:00:42,bitrate,5.21200013160706,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50141,2025-04-29 05:00:44,bitrate,7.21200013160706,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50155,2025-04-29 05:00:46,bitrate,9.21200013160706,1767.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50168,2025-04-29 05:00:49,bitrate,11.2120001316071,1767.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50182,2025-04-29 05:00:50,bitrate,13.2130000591278,674.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50195,2025-04-29 05:00:52,bitrate,15.2120001316071,674.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50209,2025-04-29 05:00:54,bitrate,17.2120001316071,674.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50222,2025-04-29 05:00:56,bitrate,19.2120001316071,674.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50235,2025-04-29 05:00:58,bitrate,21.2130000591278,674.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50248,2025-04-29 05:01:00,bitrate,23.2120001316071,674.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50263,2025-04-29 05:01:02,bitrate,25.2130000591278,3486.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50278,2025-04-29 05:01:04,bitrate,27.2120001316071,3486.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50294,2025-04-29 05:01:06,bitrate,29.2130000591278,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50308,2025-04-29 05:01:08,bitrate,31.2130000591278,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50323,2025-04-29 05:01:10,bitrate,33.2120001316071,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50337,2025-04-29 05:01:12,bitrate,35.2120001316071,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50351,2025-04-29 05:01:14,bitrate,37.2120001316071,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50365,2025-04-29 05:01:16,bitrate,39.2130000591278,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50378,2025-04-29 05:01:18,bitrate,41.2120001316071,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50396,2025-04-29 05:01:20,bitrate,43.2130000591278,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50409,2025-04-29 05:01:22,bitrate,45.2130000591278,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50427,2025-04-29 05:01:24,bitrate,47.2120001316071,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50445,2025-04-29 05:01:26,bitrate,49.2120001316071,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50459,2025-04-29 05:01:28,bitrate,51.2120001316071,3486.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50476,2025-04-29 05:01:30,bitrate,53.2130000591278,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50493,2025-04-29 05:01:32,bitrate,55.2120001316071,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50508,2025-04-29 05:01:34,bitrate,57.2120001316071,1767.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50525,2025-04-29 05:01:36,bitrate,59.2130000591278,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50543,2025-04-29 05:01:38,bitrate,61.2130000591278,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50557,2025-04-29 05:01:40,bitrate,63.2130000591278,3486.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50574,2025-04-29 05:01:42,bitrate,65.2120001316071,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50591,2025-04-29 05:01:44,bitrate,67.2120001316071,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50606,2025-04-29 05:01:46,bitrate,69.2120001316071,3486.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50623,2025-04-29 05:01:48,bitrate,71.2120001316071,3486.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50637,2025-04-29 05:01:50,bitrate,73.2130000591278,3486.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50650,2025-04-29 05:01:52,bitrate,75.2120001316071,3486.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50663,2025-04-29 05:01:54,bitrate,77.2120001316071,3486.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50676,2025-04-29 05:01:56,bitrate,79.2130000591278,3486.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50691,2025-04-29 05:01:58,bitrate,81.2120001316071,4692.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50704,2025-04-29 05:02:00,bitrate,83.2120001316071,4692.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50717,2025-04-29 05:02:02,bitrate,85.2130000591278,4692.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50730,2025-04-29 05:02:04,bitrate,87.2130000591278,4692.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50743,2025-04-29 05:02:06,bitrate,89.2130000591278,4692.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50756,2025-04-29 05:02:08,bitrate,91.2120001316071,4692.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50770,2025-04-29 05:02:10,bitrate,93.2120001316071,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50783,2025-04-29 05:02:12,bitrate,95.2120001316071,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50796,2025-04-29 05:02:14,bitrate,97.2120001316071,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50809,2025-04-29 05:02:16,bitrate,99.2130000591278,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50824,2025-04-29 05:02:18,bitrate,101.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50839,2025-04-29 05:02:20,bitrate,103.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50854,2025-04-29 05:02:22,bitrate,105.213000059128,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50869,2025-04-29 05:02:24,bitrate,107.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50882,2025-04-29 05:02:26,bitrate,109.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50896,2025-04-29 05:02:28,bitrate,111.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50909,2025-04-29 05:02:30,bitrate,113.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50922,2025-04-29 05:02:32,bitrate,115.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50935,2025-04-29 05:02:34,bitrate,117.213999986649,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50948,2025-04-29 05:02:36,bitrate,119.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50961,2025-04-29 05:02:38,bitrate,121.213000059128,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50975,2025-04-29 05:02:40,bitrate,123.212000131607,3486.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
50989,2025-04-29 05:02:42,bitrate,125.212000131607,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
51002,2025-04-29 05:02:44,bitrate,127.212000131607,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
51016,2025-04-29 05:02:46,bitrate,129.213000059128,4676.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
51031,2025-04-29 05:02:48,bitrate,131.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
51044,2025-04-29 05:02:50,bitrate,133.213000059128,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
51057,2025-04-29 05:02:52,bitrate,135.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
51070,2025-04-29 05:02:54,bitrate,137.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
51084,2025-04-29 05:02:56,bitrate,139.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
51100,2025-04-29 05:02:58,bitrate,141.213000059128,3486.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
51115,2025-04-29 05:03:00,bitrate,143.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
51128,2025-04-29 05:03:02,bitrate,145.212000131607,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
51142,2025-04-29 05:03:04,bitrate,147.213000059128,6978.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
