,time,metric,metricTime,metricValue,video,cc,abr,http
82258,2025-04-29 17:18:14,stallRate,156.102999925613,8.50009004579454,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82271,2025-04-29 17:18:16,stallRate,158.102999925613,8.38722897561443,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82284,2025-04-29 17:18:18,stallRate,160.102999925613,8.27797385398979,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82298,2025-04-29 17:18:20,stallRate,162.102999925613,8.17165188720032,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82315,2025-04-29 17:18:22,stallRate,164.102999925613,8.06752880082137,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82328,2025-04-29 17:18:24,stallRate,166.102999925613,7.96554288029222,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82342,2025-04-29 17:18:26,stallRate,168.101999998093,7.86683451265461,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82356,2025-04-29 17:18:28,stallRate,170.102999925613,7.77070294749076,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82370,2025-04-29 17:18:30,stallRate,172.102999925613,7.67647550859036,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82383,2025-04-29 17:18:32,stallRate,174.102999925613,7.58433723053277,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82396,2025-04-29 17:18:34,stallRate,176.102999925613,7.49462365349482,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82409,2025-04-29 17:18:36,stallRate,178.104000091553,7.40722134052074,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82422,2025-04-29 17:18:38,stallRate,180.102999925613,7.32169298638344,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82436,2025-04-29 17:18:40,stallRate,182.102999925613,7.23779091163527,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82449,2025-04-29 17:18:42,stallRate,184.104000091553,7.15696602721899,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82462,2025-04-29 17:18:44,stallRate,186.102999925613,7.0756251609021,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82479,2025-04-29 17:18:46,stallRate,188.102999925613,6.99657408445582,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82494,2025-04-29 17:18:48,stallRate,190.102999925613,6.91950820713083,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82508,2025-04-29 17:18:50,stallRate,192.102999925613,6.84480713086783,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82525,2025-04-29 17:18:52,stallRate,194.102999925613,6.82032339184546,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82538,2025-04-29 17:18:54,stallRate,196.102999925613,6.74853898276531,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82552,2025-04-29 17:18:56,stallRate,198.102999925613,6.67763836122564,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82565,2025-04-29 17:18:58,stallRate,200.102999925613,6.75676582637481,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82578,2025-04-29 17:19:00,stallRate,202.102999925613,6.69055260952647,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82591,2025-04-29 17:19:02,stallRate,204.102999925613,6.69055260952647,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82604,2025-04-29 17:19:04,stallRate,206.102999925613,6.69055260952647,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82617,2025-04-29 17:19:06,stallRate,208.102999925613,6.69055260952647,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82630,2025-04-29 17:19:08,stallRate,210.102999925613,6.69055260952647,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82643,2025-04-29 17:19:10,stallRate,212.102999925613,6.69055260952647,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82656,2025-04-29 17:19:12,stallRate,214.102999925613,6.69055260952647,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82669,2025-04-29 17:19:14,stallRate,216.102999925613,6.69055260952647,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82682,2025-04-29 17:19:16,stallRate,218.102999925613,6.69055260952647,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82695,2025-04-29 17:19:18,stallRate,220.102999925613,6.69055260952647,TheEmptinessMachine,HTCP,Dynamic,HTTP/2
82710,2025-04-29 17:19:40,stallRate,2.33399987220764,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82718,2025-04-29 17:19:42,stallRate,4.34899997711182,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82726,2025-04-29 17:19:44,stallRate,6.33299994468689,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82735,2025-04-29 17:19:46,stallRate,8.33200001716614,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82748,2025-04-29 17:19:48,stallRate,10.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82762,2025-04-29 17:19:50,stallRate,12.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82776,2025-04-29 17:19:52,stallRate,14.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82789,2025-04-29 17:19:54,stallRate,16.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82802,2025-04-29 17:19:56,stallRate,18.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82815,2025-04-29 17:19:58,stallRate,20.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82829,2025-04-29 17:20:00,stallRate,22.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82842,2025-04-29 17:20:02,stallRate,24.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82855,2025-04-29 17:20:04,stallRate,26.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82872,2025-04-29 17:20:06,stallRate,28.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82885,2025-04-29 17:20:08,stallRate,30.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82898,2025-04-29 17:20:10,stallRate,32.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82911,2025-04-29 17:20:12,stallRate,34.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82924,2025-04-29 17:20:14,stallRate,36.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82937,2025-04-29 17:20:16,stallRate,38.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82951,2025-04-29 17:20:18,stallRate,40.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82964,2025-04-29 17:20:20,stallRate,42.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82978,2025-04-29 17:20:22,stallRate,44.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
82994,2025-04-29 17:20:24,stallRate,46.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83007,2025-04-29 17:20:26,stallRate,48.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83021,2025-04-29 17:20:28,stallRate,50.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83034,2025-04-29 17:20:30,stallRate,52.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83047,2025-04-29 17:20:32,stallRate,54.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83060,2025-04-29 17:20:34,stallRate,56.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83073,2025-04-29 17:20:36,stallRate,58.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83086,2025-04-29 17:20:38,stallRate,60.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83100,2025-04-29 17:20:40,stallRate,62.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83113,2025-04-29 17:20:42,stallRate,64.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83127,2025-04-29 17:20:44,stallRate,66.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83140,2025-04-29 17:20:46,stallRate,68.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83154,2025-04-29 17:20:48,stallRate,70.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83167,2025-04-29 17:20:50,stallRate,72.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83180,2025-04-29 17:20:52,stallRate,74.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83194,2025-04-29 17:20:54,stallRate,76.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83209,2025-04-29 17:20:56,stallRate,78.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83223,2025-04-29 17:20:58,stallRate,80.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83238,2025-04-29 17:21:00,stallRate,82.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83252,2025-04-29 17:21:02,stallRate,84.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83267,2025-04-29 17:21:04,stallRate,86.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83282,2025-04-29 17:21:06,stallRate,88.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83297,2025-04-29 17:21:08,stallRate,90.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83311,2025-04-29 17:21:10,stallRate,92.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83324,2025-04-29 17:21:12,stallRate,94.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83337,2025-04-29 17:21:14,stallRate,96.3320000171661,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83351,2025-04-29 17:21:16,stallRate,98.3329999446869,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83364,2025-04-29 17:21:18,stallRate,100.332999944687,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83377,2025-04-29 17:21:20,stallRate,102.332000017166,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83390,2025-04-29 17:21:22,stallRate,104.332999944687,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83404,2025-04-29 17:21:24,stallRate,106.332000017166,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83417,2025-04-29 17:21:26,stallRate,108.332999944687,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83430,2025-04-29 17:21:28,stallRate,110.332999944687,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83443,2025-04-29 17:21:30,stallRate,112.332999944687,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83456,2025-04-29 17:21:32,stallRate,114.332999944687,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83469,2025-04-29 17:21:34,stallRate,116.332000017166,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83483,2025-04-29 17:21:36,stallRate,118.332000017166,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83498,2025-04-29 17:21:38,stallRate,120.332999944687,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83512,2025-04-29 17:21:40,stallRate,122.332999944687,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83527,2025-04-29 17:21:42,stallRate,124.332999944687,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83542,2025-04-29 17:21:44,stallRate,126.332000017166,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83557,2025-04-29 17:21:46,stallRate,128.332999944687,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83572,2025-04-29 17:21:48,stallRate,130.332999944687,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83587,2025-04-29 17:21:50,stallRate,132.332999944687,0.0,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83602,2025-04-29 17:21:52,stallRate,134.332999944687,0.370634697442622,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83615,2025-04-29 17:21:54,stallRate,136.332000017166,0.367479461247396,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83630,2025-04-29 17:21:56,stallRate,138.332000017166,1.32477224899334,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83644,2025-04-29 17:21:58,stallRate,140.332999944687,1.56118856850151,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83657,2025-04-29 17:22:00,stallRate,142.332999944687,1.53782987545412,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83670,2025-04-29 17:22:02,stallRate,144.332999944687,1.51533252215563,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83683,2025-04-29 17:22:04,stallRate,146.332999944687,1.49353514449298,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83696,2025-04-29 17:22:06,stallRate,148.332999944687,1.47226525341937,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83710,2025-04-29 17:22:08,stallRate,150.332999944687,1.45166593995884,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83723,2025-04-29 17:22:10,stallRate,152.332999944687,1.43165989943729,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83736,2025-04-29 17:22:12,stallRate,154.332000017166,1.41198884572688,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83752,2025-04-29 17:22:14,stallRate,156.332999944687,1.39294596331165,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83767,2025-04-29 17:22:16,stallRate,158.332999944687,1.37446946222918,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83781,2025-04-29 17:22:18,stallRate,160.332999944687,1.35657950632607,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83796,2025-04-29 17:22:20,stallRate,162.332999944687,1.33900912199186,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83813,2025-04-29 17:22:22,stallRate,164.332999944687,1.34619538524898,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83826,2025-04-29 17:22:24,stallRate,166.332000017166,1.32915226470685,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83841,2025-04-29 17:22:26,stallRate,168.332999944687,1.3402219725278,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83855,2025-04-29 17:22:28,stallRate,170.332999944687,1.3236908021202,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83871,2025-04-29 17:22:30,stallRate,172.332999944687,2.41435033827861,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83887,2025-04-29 17:22:32,stallRate,174.332999944687,2.38529786557124,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83905,2025-04-29 17:22:34,stallRate,176.332999944687,2.58181839024203,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83918,2025-04-29 17:22:36,stallRate,178.332999944687,2.5514450732137,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83933,2025-04-29 17:22:38,stallRate,180.332999944687,3.09577873060826,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83946,2025-04-29 17:22:40,stallRate,182.332999944687,3.07081106694835,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83961,2025-04-29 17:22:42,stallRate,184.332000017166,3.40501030693607,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83977,2025-04-29 17:22:44,stallRate,186.332999944687,3.45353013689101,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
83993,2025-04-29 17:22:46,stallRate,188.332999944687,3.415057927701,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84008,2025-04-29 17:22:48,stallRate,190.332000017166,3.57332945169847,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84023,2025-04-29 17:22:50,stallRate,192.332000017166,3.54998142431956,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84038,2025-04-29 17:22:52,stallRate,194.332999944687,4.05276156342714,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84054,2025-04-29 17:22:54,stallRate,196.332999944687,4.08667302978041,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84067,2025-04-29 17:22:56,stallRate,198.332000017166,4.08667302978041,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84081,2025-04-29 17:22:58,stallRate,200.332999944687,4.05354349848887,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84095,2025-04-29 17:23:00,stallRate,202.332000017166,4.01067041863664,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84108,2025-04-29 17:23:02,stallRate,204.332000017166,3.96876347477225,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84121,2025-04-29 17:23:04,stallRate,206.332999944687,3.92780822470833,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84134,2025-04-29 17:23:06,stallRate,208.332999944687,3.89938828962717,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84147,2025-04-29 17:23:08,stallRate,210.332999944687,3.89938828962717,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84160,2025-04-29 17:23:10,stallRate,212.332999944687,3.89938828962717,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84173,2025-04-29 17:23:12,stallRate,214.332999944687,3.89938828962717,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84186,2025-04-29 17:23:14,stallRate,216.332999944687,3.89938828962717,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84199,2025-04-29 17:23:16,stallRate,218.332000017166,3.89938828962717,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84212,2025-04-29 17:23:18,stallRate,220.332000017166,3.89938828962717,TheEmptinessMachine,HTCP,Dynamic,HTTP/3
84226,2025-04-29 17:23:38,stallRate,2.3050000667572,0.0,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84236,2025-04-29 17:23:40,stallRate,4.3050000667572,0.0,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84251,2025-04-29 17:23:42,stallRate,6.3050000667572,0.0,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84267,2025-04-29 17:23:44,stallRate,8.3050000667572,10.227362127393,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84281,2025-04-29 17:23:46,stallRate,10.3050000667572,7.03695968304692,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84296,2025-04-29 17:23:48,stallRate,12.3039999008179,5.38654895621508,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84311,2025-04-29 17:23:50,stallRate,14.3050000667572,5.94721589800748,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84326,2025-04-29 17:23:52,stallRate,16.3039999008179,4.8976717675403,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84340,2025-04-29 17:23:54,stallRate,18.3050000667572,4.22215042756278,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84353,2025-04-29 17:23:56,stallRate,20.3050000667572,3.70744376876515,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84368,2025-04-29 17:23:58,stallRate,22.3039999008179,3.29700202120024,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84381,2025-04-29 17:24:00,stallRate,24.3050000667572,2.97475183012475,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84394,2025-04-29 17:24:02,stallRate,26.3050000667572,2.71076447040546,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84410,2025-04-29 17:24:04,stallRate,28.3039999008179,2.49012417321812,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84424,2025-04-29 17:24:06,stallRate,30.3039999008179,2.30322439440977,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84437,2025-04-29 17:24:08,stallRate,32.3039999008179,2.14278183363196,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84450,2025-04-29 17:24:10,stallRate,34.3050000667572,2.00256154762915,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84463,2025-04-29 17:24:12,stallRate,36.3039999008179,1.88042966811383,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84476,2025-04-29 17:24:14,stallRate,38.3050000667572,1.77188697182519,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84489,2025-04-29 17:24:16,stallRate,40.3050000667572,1.67595887916413,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84502,2025-04-29 17:24:18,stallRate,42.3039999008179,1.58957864595579,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84515,2025-04-29 17:24:20,stallRate,44.3050000667572,1.51131332466304,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84528,2025-04-29 17:24:22,stallRate,46.3039999008179,1.44070710674072,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84541,2025-04-29 17:24:24,stallRate,48.305999994278,1.37644694401147,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84554,2025-04-29 17:24:26,stallRate,50.3050000667572,1.31747042425751,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84567,2025-04-29 17:24:28,stallRate,52.3050000667572,1.26321609564324,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84580,2025-04-29 17:24:30,stallRate,54.3050000667572,1.21311671309548,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84593,2025-04-29 17:24:32,stallRate,56.3050000667572,1.16727132802068,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84606,2025-04-29 17:24:34,stallRate,58.3050000667572,1.12467166313895,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84619,2025-04-29 17:24:36,stallRate,60.3050000667572,1.08512613516768,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84632,2025-04-29 17:24:38,stallRate,62.3050000667572,1.04810066754162,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84645,2025-04-29 17:24:40,stallRate,64.3039999008179,1.01365909752775,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84658,2025-04-29 17:24:42,stallRate,66.3050000667572,0.981270865369546,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84671,2025-04-29 17:24:44,stallRate,68.3050000667572,0.950963624089863,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84684,2025-04-29 17:24:46,stallRate,70.3050000667572,0.92234724936006,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84697,2025-04-29 17:24:48,stallRate,72.3050000667572,0.895411681534341,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84710,2025-04-29 17:24:50,stallRate,74.3039999008179,0.870087299285872,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84723,2025-04-29 17:24:52,stallRate,76.3050000667572,0.846305548986421,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84736,2025-04-29 17:24:54,stallRate,78.3039999008179,0.823627768758731,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84749,2025-04-29 17:24:56,stallRate,80.3039999008179,0.802178337834816,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84762,2025-04-29 17:24:58,stallRate,82.3039999008179,0.781729589808881,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84775,2025-04-29 17:25:00,stallRate,84.3050000667572,0.762292489752886,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84788,2025-04-29 17:25:02,stallRate,86.3039999008179,0.743855354686361,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84801,2025-04-29 17:25:04,stallRate,88.3050000667572,0.726390431275566,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84814,2025-04-29 17:25:06,stallRate,90.3050000667572,0.709611688014762,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84827,2025-04-29 17:25:08,stallRate,92.3050000667572,0.693631671152181,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84840,2025-04-29 17:25:10,stallRate,94.3050000667572,0.678348988515369,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84853,2025-04-29 17:25:12,stallRate,96.3039999008179,0.663727241544583,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84866,2025-04-29 17:25:14,stallRate,98.3050000667572,0.649667114229629,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84879,2025-04-29 17:25:16,stallRate,100.305000066757,0.636258697954124,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84892,2025-04-29 17:25:18,stallRate,102.305000066757,0.623343863029214,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84906,2025-04-29 17:25:20,stallRate,104.305000066757,0.611042017783033,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84922,2025-04-29 17:25:22,stallRate,106.303999900818,0.599108374096161,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84935,2025-04-29 17:25:24,stallRate,108.303999900818,0.587659638429241,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84948,2025-04-29 17:25:26,stallRate,110.305000066757,0.576669152421784,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84961,2025-04-29 17:25:28,stallRate,112.303999900818,0.566022089472808,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84974,2025-04-29 17:25:30,stallRate,114.305000066757,0.555761449996219,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
84988,2025-04-29 17:25:32,stallRate,116.305999994278,0.545896719060447,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85001,2025-04-29 17:25:34,stallRate,118.305000066757,0.536412203408974,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85015,2025-04-29 17:25:36,stallRate,120.303999900818,0.52723203584359,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85029,2025-04-29 17:25:38,stallRate,122.305000066757,0.518369279659142,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85047,2025-04-29 17:25:40,stallRate,124.305000066757,0.509759690556122,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85061,2025-04-29 17:25:42,stallRate,126.305000066757,0.501425534711555,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85074,2025-04-29 17:25:44,stallRate,128.303999900818,0.493430843098327,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85087,2025-04-29 17:25:46,stallRate,130.305000066757,0.485653036706572,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85100,2025-04-29 17:25:48,stallRate,132.305000066757,0.478087926729182,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85113,2025-04-29 17:25:50,stallRate,134.305000066757,0.47077320023418,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85126,2025-04-29 17:25:52,stallRate,136.305000066757,0.463714229667894,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85139,2025-04-29 17:25:54,stallRate,138.303999900818,0.456823827454242,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85152,2025-04-29 17:25:56,stallRate,140.305000066757,0.450106308180638,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85165,2025-04-29 17:25:58,stallRate,142.305000066757,0.443621931294282,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85178,2025-04-29 17:26:00,stallRate,144.303999900818,0.437304460991527,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85191,2025-04-29 17:26:02,stallRate,146.305000066757,0.431175967435637,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
85204,2025-04-29 17:26:04,stallRate,148.305000066757,0.425220518542784,TheEmptinessMachine,HTCP,Bola,HTTP/1.1
